## AeroDB with Treed Gaussian Process Adaptive Sampling
## (Improved) Cart3D Solutions for the LGBB Geometry
##
## Applied Math & Statistics Department
## University of California, Santa Cruz
## 1156 High St.
## Santa Cruz, CA 95064
##
## and
##
## NASA Advanced Supercomputing - Applications Branch
## NASA Ames Research Center
## Mail Stop T27B-1
## Moffett Field, CA  94035-1000
##
## POC: Robert B. Gramacy (rbgramacy@ams.ucsc.edu))
## Herbert K.H. Lee (herbie@ams.ucsc.edu)
## 
## index = row number from lgbb_as_planned.txt
## mach = Mach Number
## alpha = Angle of attack
## beta = Side-slip angle
## lift = Lift Coefficient
## drag = Drag Coefficient
## pitch = Pitching Moment Coefficient
## side = Side-Force Coefficient
## yaw = Yawing Moment Coefficient
## roll = Rolling Moment Coefficient
##
## the rows below are arranged in the order in which
## they were adaptively sampled
##
index mach alpha beta lift drag pitch side yaw roll
8205 0.9 29 0.5 1.31185642921513 0.766693044937555 -0.0463348449555139 -0.00119532897852119 0.00159645900171449 0.00242205217902592
4114 1.1 30 0 1.56156105724818 0.971764088205725 -0.0766253423196551 -0.000456527253845707 -0.000121172623846287 6.68581421841245e-05
22245 0.9 5 2.5 0.456551473564647 0.078902634966097 -0.0536236163803853 -0.0279062116136518 0.00326015643124143 -0.00617286593914495
5149 0.2 3 0.5 0.290231464962329 0.0596302552246395 -0.0365248106290713 -0.00453583449871997 0.000272757139109622 -0.000715051853881506
12687 2.7 -5 1.5 -0.148670157528097 0.0769573169437033 -0.00449283004810638 -0.0189522282482133 -0.000954153858363995 0.000189226537609558
25858 0.2 0 3 0.141552284359932 0.050053932771753 -0.0343780708112564 -0.0361789895396322 0.00182004051632558 -0.00325009927475258
4373 2.35 -4 0.5 -0.128095697626733 0.0762825105180353 -0.00461785571299965 -0.00613136500276688 -0.000277395873378757 8.06392102482363e-05
16966 0.2 -4 2 -0.0548056345612433 0.0516315389645053 -0.0312670322369597 -0.0262689676134734 0.00135180026367142 -0.00127501656290149
19555 0.95 18 2 1.23462084232856 0.450358949440493 -0.0947894900411249 0.0181696264658011 -0.00141802545652471 -0.00861872386824448
14644 1.1 12 1.5 0.8231870357437 0.252691877407809 -0.0760600151594832 -0.000322321876756961 -0.000479746372018021 -0.00487157654483794
37800 0.6 30 4 1.24836562455747 0.711424652170482 -0.030402910992942 0.0365344026503413 0.00364084363151153 0.00647618562455804
8439 0.9 -5 1 -0.169877590799799 0.0514172985885695 -0.0287569887493443 -0.016963427801473 0.00197337312622589 -0.000255158783995892
31275 1.95 10 3.5 0.393649418418015 0.137391123063365 -0.0190307693446252 -0.0225298745068697 -0.00357406044993588 -0.00454749024095405
11 0.7 -5 0 -0.131084259555216 0.0264498573125461 -0.0277961789206086 0.00108178821392357 -0.000371868256150824 0.00014076775628738
36167 0.85 16 4 1.04844150530646 0.30161177845496 -0.0681088998890976 -0.0188655747921462 0.00609529046583195 -0.0135844413399686
8424 6 30 0.5 0.805750973471095 0.523815067373184 0.0161329929100152 -0.00301781303146135 -0.00105106579124268 -0.000820924664466494
20716 0.5 28 2 1.35361254996602 0.667736666712463 -0.059157029943583 0.0241849813629623 -0.00143834349995418 0.000336225288937896
24935 0.85 28 2.5 1.216676041509 0.680489842202048 -0.037715443026725 -0.00676520477876555 0.00796966016431239 0.00725997515181837
4928 0.85 1 0.5 0.200057148956292 0.027545647006507 -0.0398097681228064 -0.0104452828613875 0.00153392751579868 -0.000543373634454928
36472 4.4 18 4 0.442753234205439 0.196194962503376 0.0119868801646562 -0.0280507350434785 -0.00662138951603245 -0.00367273920808505
13957 1.85 6 1.5 0.243837458840413 0.0969313997331646 -0.0180186035758513 -0.0126841054940318 -0.000826606696180886 -0.0016632193759169
12662 1.45 -5 1.5 -0.211489299720151 0.0971057865968373 -0.000556765685819077 -0.0227445929581167 0.00161610439202614 -4.84471249113355e-05
33730 1.85 -5 4 -0.183239825343353 0.0916589766820757 -0.00266208239758241 -0.0573627230853385 0.00109775653188569 4.21261216276612e-05
34898 1.75 5 4 0.214681215642686 0.094894879001679 -0.017732089305083 -0.0361550207565106 -0.00157217738638538 -0.00416018916690684
28003 2.15 18 3 0.675050418112881 0.278859527444871 -0.0133552404665077 -0.0108737613601597 -0.0056362880992429 -0.00454628486558067
37010 2.05 23 4 0.895318514060612 0.437173608389406 -0.0147508654934302 -0.000729592022829917 -0.00940808701191074 -0.00833132673866499
19575 1.95 18 2 0.72274838641598 0.296321577894856 -0.0207908355357501 -0.00135159126788248 -0.00429216220892462 -0.0036394839775682
17920 1.1 4 2 0.31660639285188 0.104501469024507 -0.0421656781427302 -0.0206329349656716 0.00170979946386404 -0.00413389002155035
1446 2.25 7 0 0.239739641539981 0.0929153470074775 -0.0121160198320663 -2.92435761366505e-05 -1.23928785574698e-05 1.39969172366302e-05
28579 1.7 23 3 1.01533368575254 0.487820973920682 -0.0322570010849037 0.0163685819385202 -0.00786574873895468 -0.00812661545552999
32301 0.6 19 3.5 1.14754621685361 0.336705897638159 -0.0750805415900437 0.00856453551167601 0.00315152457309176 -0.0114682622032479
741 2.1 1 0 0.0340618542252201 0.0700459117209663 -0.00884652917856942 -2.48560518230079e-05 -1.80313194627705e-05 4.00574393541936e-06
30339 1.95 2 3.5 0.0756328890722195 0.0763831086217713 -0.0108755370930112 -0.0370884851488476 -0.00131934439733973 -0.00203582309876284
4952 2.05 1 0.5 0.0353353899121629 0.0709677383234392 -0.0095471473335036 -0.0053573209376669 -0.000198086556140016 -0.000207853012938103
21676 1.7 0 2.5 0.00966448709368706 0.0772344616333367 -0.0110088845465731 -0.0296267414251717 0.000100353433657662 -0.00121285685598351
7852 0.8 26 0.5 1.1667535156785 0.58659084605222 -0.041944630602043 -0.00103397809142122 0.00111814994280571 0.000389507766014512
4237 1.4 -5 0.5 -0.217262839208528 0.0980328851311763 0.000102525594896522 -0.00750316783355856 0.000575309069622819 -4.23945995425035e-06
10077 0.9 9 1 0.728810317135893 0.150262232589521 -0.066427439802973 -0.00595636127310844 0.000997103551051075 -0.00298750477248441
33270 2.25 27 3.5 0.983611971133333 0.557894221805671 -0.00800651570779604 0.000490478561371895 -0.00880012280402052 -0.00832332264641785
12538 1.1 30 1 1.5610621672841 0.971007328264122 -0.0763547251361263 0.0361428638795674 -0.00262746034754383 -0.00491797497913779
33037 2.3 25 3.5 0.901361474903982 0.476811770463763 -0.00704523735028234 -0.00332511501120049 -0.00872311838840893 -0.00749362552899285
11847 1.65 24 1 1.07975111404911 0.53864574170021 -0.0361744879049202 0.00844490553141239 -0.00278272433463417 -0.00294581996565331
10337 2.2 11 1 0.396531048762608 0.138081000569701 -0.0145977822702509 -0.00683864785527755 -0.00110948018724437 -0.00108097441946898
34655 1.3 3 4 0.190404470786931 0.0950498612450105 -0.0261100013221995 -0.0409540888358465 0.00147929762580586 -0.005291358029098
4134 2.1 30 0 1.12609906114075 0.706398608217357 -0.010996539529676 -6.74950133543462e-05 -7.99093487289923e-05 4.46450881784652e-05
33126 0.9 26 3.5 1.27333663975751 0.656656294556062 -0.0507257152550463 0.00121563498562373 0.00849615841776628 0.00532798994878388
15109 0.95 16 1.5 1.14289631554444 0.3818512994323 -0.0955606011799083 0.0101056526083092 -0.00101462675227803 -0.00660443907146176
14874 0.9 14 1.5 1.01630996020093 0.278647330299571 -0.0730151765517099 0.00297353139441879 0.000236413819490753 -0.00570161580933047
11713 0.8 23 1 1.11332194885512 0.486778508209775 -0.0520486163890499 0.00229342636276166 0.00121885510001247 -0.000505938332726429
2473 0.95 16 0 1.14118329025072 0.38143106957604 -0.0954058986836636 0.000300573330605403 -0.000268894902740123 0.000104399315678235
7623 1.05 24 0.5 1.41075896456478 0.699474512084067 -0.0954262243409685 0.0104862047637166 -0.00128724170941055 -0.00227878044788147
8904 0.75 -1 1 0.0785966443763763 0.0203440968366697 -0.0328090373795392 -0.0143305359661941 0.00103005624579335 -0.000906353703403492
15006 1.65 15 1.5 0.684566122447531 0.24862046926014 -0.0360598524854686 0.000338900446978438 -0.00294037357777053 -0.00317202331373579
10667 1.15 14 1 0.890054169532539 0.296352779889309 -0.0748229813656112 0.00284576096477564 -0.000913838689342426 -0.00310634572305098
33711 0.9 -5 4 -0.169604028323615 0.0559333004001009 -0.0287459931914372 -0.0708470467748801 0.00871752744696985 -0.00136370388447654
12652 0.95 -5 1.5 -0.279475275906566 0.0857948360403184 0.00309888763263805 -0.0246640453971659 0.00302900554940764 7.22698459879933e-06
12527 0.55 30 1 1.28291716711594 0.711068881624018 -0.0349480504203154 0.0168951772501678 -0.000456531188292801 0.000472793807477126
6675 0.45 16 0.5 0.987853503556635 0.213365619840045 -0.0476771422066436 0.00200134141462085 -9.26320590835481e-05 -0.00183876757074563
12063 0.75 26 1 1.16143493939381 0.574046187799388 -0.0422013738738572 0.00532990690819979 0.000648562249999939 -1.14828899804482e-05
37691 1 29 4 1.57147101479439 0.929568089311353 -0.0826112249219469 0.108793493062485 -0.00168095001226779 -0.0107213830469849
10785 1.2 15 1 0.909430301879205 0.315911697689624 -0.0717801008775098 0.00429433216605001 -0.00124664056653619 -0.00302793665020682
33595 0.95 30 3.5 1.47037112621284 0.902497709932169 -0.0424651367317833 0.0347288105432129 0.00262685912264129 0.00811854552283227
11018 1.15 17 1 1.05090484902861 0.392064502226681 -0.0821191085553626 0.00786323233565124 -0.00168893041328461 -0.0034788823434074
33129 1.05 26 3.5 1.47869102935762 0.788384883909322 -0.0913719743114346 0.0875450818374516 -0.00731604323830041 -0.0173399727630383
20986 2.3 30 2 1.07178559920297 0.675180909473818 -0.00720478889321099 0.00190763645738992 -0.00501977643349785 -0.00545468021264002
23182 0.95 13 2.5 0.970731438669656 0.281812808764052 -0.0883436867674023 0.00413347825163445 -0.000320499230309594 -0.00956556081615384
10775 0.7 15 1 0.999293053789124 0.228317054906651 -0.068163899043753 -0.00250032419893683 0.00105890009386305 -0.00325249261113051
14866 0.5 14 1.5 0.887544642471504 0.170598985300662 -0.046425098205007 -0.0020106439516472 0.000536229923666847 -0.00520584006608031
5754 1.2 8 0.5 0.495779581911176 0.149437538925421 -0.0471445762669422 -0.00298602083552974 0.000176883426928344 -0.00116419469464715
11248 0.95 19 1 1.26838036494232 0.482811959346868 -0.0919577651071115 0.0107706358887048 -0.00100427436529829 -0.00397575873373373
22938 0.45 11 2.5 0.714861651722083 0.118218272075822 -0.0417850163624989 -0.0152633902360681 0.0017608073768017 -0.0070759823653138
4299 4.5 -5 0.5 -0.112904597215597 0.0621216898997847 -0.00737313227609923 -0.00534866292276926 -0.000562373801820253 8.79329580590234e-05
33753 3 -5 4 -0.141727480247892 0.077006624680862 -0.00525417879139397 -0.0491885901059011 -0.00340064192890198 0.000597367399000972
12843 4.65 -4 1.5 -0.0915815513357996 0.0571430771752933 -0.00663300209692531 -0.0151632842526045 -0.00158289872160825 0.000270291916825359
33776 4.15 -5 4 -0.119961328943857 0.0679464766115777 -0.00715417689918075 -0.044121688856992 -0.00423845543560863 0.000726903036374786
37105 0.95 24 4 1.42900891006529 0.672296600622389 -0.0809915982430064 0.0514678955227469 0.000195312219076761 -0.00954056907964852
121 0.35 -4 0 -0.0629709130634033 0.0341776681434442 -0.0294600827874691 0.00139829586260021 -0.00041908264037547 0.000156969440555914
33580 0.2 30 3.5 1.5367356021967 0.73983661669071 -0.0471859033327733 0.0746512729032868 0.00123426308810807 -0.0132509164135975
16162 0.95 25 1.5 1.46537650023664 0.724268221922133 -0.0834751612085737 0.0203662168667853 0.000348108672890097 -0.00267009604672613
22701 0.3 9 2.5 0.598331767881952 0.099156219682226 -0.0406965838420441 -0.0202211631900868 0.00185044611410762 -0.00599108851991846
9239 5.8 1 1 -0.00303385442184535 0.0441970476312442 -0.00195648739028165 -0.00833925005117744 -0.00104110831545847 0.000122306866239718
37803 0.75 30 4 1.2295214861761 0.725683545915254 -0.0267113975813327 0.0318295561597097 0.00796993240737765 0.00644137811587713
21301 0.5 -3 2.5 -0.018606759669963 0.0263771663620804 -0.0296969571292833 -0.0344621941844461 0.00205802122453947 -0.00170581887829496
32997 0.3 25 3.5 1.39187201887955 0.503476131352576 -0.0554499774632929 0.0552908167671162 0.00090562717079302 -0.0155156674754577
22835 1.15 10 2.5 0.650338087720377 0.193583165157008 -0.0601035426475221 -0.00900620668940977 0.000138115087391241 -0.00676713744085599
33581 0.25 30 3.5 1.54235843583411 0.734725335669157 -0.0536221140228333 0.0754980141037607 0.00179612142177461 -0.0122360146143011
29273 1.3 29 3 1.47211754374369 0.87234504642505 -0.0642480464369235 0.0727417457658175 -0.00918856227341926 -0.012913527334646
37111 1.25 24 4 1.30415201916729 0.641203811924513 -0.0741315669602779 0.0664124438103003 -0.00862304308078332 -0.0167190946354373
32667 1.35 22 3.5 1.16754541720515 0.531005879343259 -0.0676979246795771 0.0430517671037306 -0.00853510087861965 -0.0126850494085021
24243 1.35 22 2.5 1.16696259236883 0.531392507214123 -0.0683801922806873 0.0318535249166886 -0.00638788504130368 -0.00912752801903289
12535 0.95 30 1 1.48870754919701 0.908410123237956 -0.0434390592857349 0.0195687330751644 -0.00122769529935812 0.000481741723364607
29486 0.25 -5 3.5 -0.106580317380365 0.0479109734655866 -0.0292416725290043 -0.0466369314208174 0.0025328697103238 -0.00178905891565603
33112 0.2 26 3.5 1.41537988301109 0.559700828977789 -0.0462701576181457 0.05843725216068 0.000316886165909614 -0.0151249236706848
2943 1.05 20 0 1.2584292235376 0.529055763815664 -0.095361148565075 -0.000123282472486608 -6.24458523218432e-05 8.66159593646663e-05
9143 1 1 1 0.11984154798099 0.0797139803926932 -0.0256410435607917 -0.0131811174860956 0.00133341599323973 -0.00157393766479214
30437 1 3 3.5 0.255178542253718 0.0945980035964561 -0.0360348528982935 -0.0419338612147906 0.00461876536292957 -0.00694061786142064
3014 4.6 20 0 0.500128266326246 0.234309799851459 0.0122693160374834 -7.84405856393278e-05 -3.93269353251164e-05 1.58527033719586e-05
37731 3 29 4 0.922231918521985 0.571279205115929 0.00337256012205499 -0.0139694444868423 -0.00746856065158438 -0.00970959758313445
7031 0.7 19 0.5 1.11568256262931 0.354084489595941 -0.0783767171828605 0.00116737695260419 0.000220744504620069 -0.00141977023494527
8025 3.6 27 0.5 0.803000277456852 0.466280425213649 0.00797270898808372 -0.00277505292686378 -0.000992618114679957 -0.00092240214189976
3799 2.9 27 0 0.868765547140723 0.499367343708291 0.00202121793586873 -0.000174955537659116 -6.39678503343986e-05 2.21670012016077e-05
34769 1.15 4 4 0.278578564154606 0.104060547793744 -0.034787490072972 -0.0407728586461416 0.00293130680391118 -0.00721357437952154
13820 0.85 5 1.5 0.447923045731647 0.0599517058889406 -0.0492361287719667 -0.030329260790299 0.00556865187818609 -0.00265375878659469
5747 0.85 8 0.5 0.66562510368517 0.108003554282576 -0.0620563063966815 -0.0062968173666713 0.00106779410237912 -0.0010845421655187
26691 0.9 7 3 0.594538049866883 0.111458826197282 -0.0602737390081753 -0.0271754996219499 0.00360853167384014 -0.00832962512251411
32048 5.5 16 3.5 0.34248335317382 0.148650717192705 0.0136420221710033 -0.0247680344079301 -0.00580927921420515 -0.00225157334800859
29380 0.8 30 3 1.22558418096463 0.733281945341561 -0.0269899981414384 0.0134335585224563 0.00656339782439197 0.00739064660149602
3031 5.45 20 0 0.466523930768227 0.222826764393648 0.0148391860207707 -0.000158133436343633 -7.25418158838506e-05 5.40559379042855e-06
24698 0.7 26 2.5 1.18339307845651 0.57420093105547 -0.0460660522365117 0.0143510807910569 0.00183718216139098 0.000239502895208852
15902 5.5 22 1.5 0.53157677236921 0.26980087186048 0.0157835381296098 -0.0100651005271001 -0.00333370145374655 -0.00159821085117693
24214 5.75 21 2.5 0.492236637876784 0.243632748296272 0.0163812612271764 -0.016830758169667 -0.00515379372310191 -0.0024174072454281
36628 0.5 20 4 1.19763597367564 0.348129919319283 -0.066417949697301 0.0237149306213062 0.00221203171905448 -0.0154524258634874
7486 5.9 22 0.5 0.522475865101565 0.26588131556002 0.0173394165663502 -0.00347774290544476 -0.00109413733705423 -0.00051168573876353
13122 1.05 -1 1.5 -0.00729588054222771 0.0782860226708902 -0.0151906205321601 -0.0214694980841098 0.00216332883082549 -0.00171198350129375
16956 5.55 -5 2 -0.103186586275138 0.0597549148642853 -0.00835276096063142 -0.0204573853063393 -0.00183914731841521 0.000384966281826327
8643 5.25 -4 1 -0.0868974391800946 0.0548833119698347 -0.00707834582826848 -0.00994330917417735 -0.000955709817862667 0.000179492688858379
35537 4.45 10 4 0.208201796223349 0.0845230205837244 0.00473345728589933 -0.0338181018091524 -0.00477640686723009 -0.00144920591903564
21144 4.35 -5 2.5 -0.115769574922497 0.0643394705882304 -0.007352121483143 -0.0266733042376159 -0.00257096881820684 0.000437236021924227
25436 2.5 -4 3 -0.125075056181925 0.0762285759886153 -0.00472246225080731 -0.0369410361044561 -0.00187201644470191 0.00031812022741085
75 3.9 -5 0 -0.121761123372389 0.0653218419094143 -0.0068125493764235 -2.50920165854041e-05 -3.05961951621958e-05 4.77298048081848e-06
36160 0.5 16 4 0.996914039049268 0.216799524634368 -0.0485936785521624 0.00400404566386462 0.00134815938767611 -0.0148705771570919
2529 3.75 16 0 0.413703057947436 0.167439149507356 0.00682408545907357 -5.39823377039284e-05 -4.61067838316694e-05 1.74617984228783e-05
3293 1 23 0 1.4109365367807 0.665839187038875 -0.100525653241884 -0.000171248379047029 -5.07810454978896e-05 3.91294054709797e-05
23291 0.55 14 2.5 0.89696221987176 0.173532079939979 -0.0485796000988162 -0.00476579653044997 0.00129210366874877 -0.00879555773244178
19206 1.05 15 2 1.01316037499108 0.345363668589255 -0.0866257853616027 0.0105208728282225 -0.00213257296488224 -0.00761337329352401
36979 0.5 23 4 1.2978848604086 0.467904246177641 -0.0728471939686327 0.0354468828633872 0.0036509314505042 -0.0115571880469052
28916 1 26 3 1.51888218327096 0.805353301696283 -0.0987912747989672 0.0798977607872335 -0.00658752597254193 -0.0140055611499332
3638 0.7 26 0 1.17482406454845 0.572160439352472 -0.0457568419637344 0.00086308375466615 -0.000346740020106752 -0.000138211262356458
10847 4.3 15 1 0.353459218142368 0.142322738697634 0.00896537684338803 -0.00669472305879279 -0.00160363807915097 -0.000752440973883616
2302 4.1 14 0 0.331745227541545 0.129695275313048 0.00726476465651689 -5.48675816389732e-05 -3.69619348888648e-05 2.25030291320157e-05
13236 0.9 0 1.5 0.132377967238426 0.0370396471868657 -0.038288124881337 -0.0227235677581413 0.00229256154395215 -0.00188466835856078
19739 4.3 19 2 0.479590188766426 0.216717120534249 0.0117023258101868 -0.0127778487775678 -0.00360576654459288 -0.00213456934972109
10019 3.85 8 1 0.176472220479127 0.071958616806155 0.00109729361542119 -0.00840775874420401 -0.00121472997374187 -0.000224960077326295
20848 1.25 29 2 1.48312851604526 0.880266052464603 -0.065571075022528 0.0558851091382755 -0.00600781461148365 -0.00911203264628113
32785 1.4 23 3.5 1.17695951504246 0.556506575620767 -0.0610974537314143 0.0458263007116558 -0.0089516664951593 -0.0125436988160578
4115 1.15 30 0 1.53260304179923 0.951597613500616 -0.0704056397093208 -0.000318937352858484 -7.51392966650586e-05 3.09284325485881e-05
14741 5.95 12 1.5 0.221154291324537 0.0927899221936782 0.0100906876767331 -0.0104033016126696 -0.00215421879014218 -0.000593836358513655
7036 0.95 19 0.5 1.26788993212577 0.482733455744529 -0.0918906924094482 0.00587626578761819 -0.000590214681237139 -0.00194635558267484
9491 0.85 4 1 0.38192861196855 0.0483848553028578 -0.0460316184350306 -0.0209351866854895 0.00373473981099832 -0.00160977522132984
9373 0.8 3 1 0.30117208583488 0.0343808339452317 -0.0391045337823917 -0.0150064701551719 0.00165619161883173 -0.00153464712270504
11122 0.5 18 1 1.11258341796153 0.277031542379339 -0.0582819848638188 0.00512052260136827 -9.20527077854906e-06 -0.00396217098377793
14835 4.8 13 1.5 0.27645943550513 0.110108730384714 0.0087731616379549 -0.0108571568177818 -0.0020939218657122 -0.000907090496229947
11247 0.9 19 1 1.16112901151697 0.416178389796146 -0.0565780450089335 0.00145522866764434 0.00100289289581171 -0.00291324922755765
15808 0.8 22 1.5 1.10511140775521 0.456865792587811 -0.0575051682077498 0.00360646752753086 0.00158666688684396 -0.00182717836875115
11140 1.4 18 1 0.944193759139297 0.369709698464017 -0.0608653405186431 0.0060415792862621 -0.00240429274140092 -0.0027979256368494
31957 0.95 16 3.5 1.14193924822655 0.380182844463283 -0.0938518704569094 0.0205020688450846 -0.00124410064881296 -0.0144741925320314
28341 1.5 21 3 1.0210724213194 0.450509904666886 -0.0493879054119467 0.0250222410601835 -0.00804280170980727 -0.00938887181616466
15913 0.2 23 1.5 1.29600231756955 0.44254986230242 -0.0456044354361927 0.0190222777906537 -5.02543015250977e-05 -0.00649013117261257
11727 1.5 23 1 1.11356393298854 0.529919470415902 -0.0503018090061334 0.011283861603024 -0.00297015468498608 -0.0033003586916266
25039 0.2 29 2.5 1.51282108129013 0.695411616929639 -0.0477399324762197 0.0526712856076113 0.000804029023929825 -0.00999345396922171
14518 0.65 11 1.5 0.748721059172844 0.121070178061845 -0.0465307933028632 -0.00909275992854952 0.00130027243330284 -0.00456517135209301
20497 1.25 26 2 1.37504227121574 0.731345410396453 -0.0714784951534522 0.0435047509014724 -0.00522628954999541 -0.00888381538996738
31241 0.25 10 3.5 0.650365883893788 0.118465708444828 -0.0409531727174011 -0.0239500410132284 0.00217917497618466 -0.00882266805447909
23464 3.35 15 2.5 0.41133449078479 0.16091483743958 0.00310452057810063 -0.0178854125483014 -0.00389603185254238 -0.00204858861958841
18786 3.45 11 2 0.280178964213415 0.103874899527854 0.00128163327739045 -0.0164079061950233 -0.00262040970845072 -0.00096499062664015
11832 0.9 24 1 1.25716862896723 0.587307712989408 -0.0593265256460833 0.00313763338194901 0.00172838716529687 -0.000382277074682494
27746 1 16 3 1.10043152594191 0.387433525789635 -0.0931839337165606 0.021440912068639 -0.00354018320111517 -0.0118595509042704
31012 0.5 8 3.5 0.552504226060036 0.0779365242054551 -0.0395955279469403 -0.0326651445614656 0.00318110426288724 -0.0082053290004009
28796 0.85 25 3 1.19131072544505 0.576608492293957 -0.0491505445836568 0.0034273009940236 0.00617661006872835 0.000386909216538984
9601 0.5 5 1 0.388827640488456 0.0490491786157146 -0.0371721569736984 -0.010557599758297 0.00073262359042414 -0.00178334403790947
14806 3.35 13 1.5 0.347192777087608 0.129851640008191 0.00194021034942585 -0.0117279628158247 -0.00207365205999163 -0.000960104122722376
4703 1.3 -1 0.5 -0.0199847519229181 0.0817305472816236 -0.013336489703446 -0.00635420884670394 0.000450338124766764 -0.000260533874071399
27732 0.3 16 3 0.9692367749868 0.22078940010691 -0.0440112653914905 0.000909892824911023 0.000807781093891902 -0.0104484501585724
27976 0.8 18 3 1.06897167842147 0.33918878373269 -0.0737888920632449 -0.0101050679996118 0.00398258950230125 -0.00909729016051796
15460 0.95 19 1.5 1.26874176664644 0.482816489312729 -0.0918822631760749 0.0157157356748923 -0.00132659331013343 -0.00607195577407247
2695 0.35 18 0 1.07959103889263 0.265090750232651 -0.0463173839105665 0.000681863690260798 -0.000450345022900657 0.000109237115463453
11235 0.3 19 1 1.12380968272468 0.295991981583094 -0.0456823041623902 0.00676644463666474 1.59413622442197e-05 -0.00399996158528217
27861 0.9 17 3 1.13444729241374 0.365435318106797 -0.0678871608890969 0.00721382825436816 0.00152507926569859 -0.0095397710339600
4576 0.8 -2 0.5 0.0263794548829699 0.0198624957194423 -0.0328022226025205 -0.00771410194181811 0.000620216160773162 -0.000331206542997431
23767 0.95 18 2.5 1.23614393956375 0.450743053540682 -0.0948689779785007 0.0222749793836712 -0.00146200694678193 -0.0108794890507195
34646 0.85 3 4 0.316619550566772 0.0456885416858977 -0.0423188788508478 -0.0744469968174527 0.0112889233416787 -0.0056895543992308
6448 0.8 14 0.5 0.997198627267772 0.23243218817202 -0.0688284424736026 -0.00276878186465688 0.000676520226962021 -0.00146147800384862
10999 0.2 17 1 1.01501675804029 0.262267016543445 -0.0451657386492655 0.0012365671660314 -0.000210409106366795 -0.00364151693698574
15228 1.05 17 1.5 1.11902816395952 0.414532701879248 -0.0912989452376536 0.0135275192299817 -0.00245935734609528 -0.00603253176247905
11750 2.65 23 1 0.7557166396695 0.376726062868448 0.00162693071160037 -0.00340106420699481 -0.00260422107123927 -0.00179743460603539
29502 1.05 -5 3.5 -0.267571191141379 0.104093122475658 0.00538870387853132 -0.0543879180827376 0.00612960569383013 -0.00016713384769915
19540 0.2 18 2 1.06380033542722 0.287472200626459 -0.0449656400437802 0.00602560225949363 0.000136263755932703 -0.00742679163146473
3863 0.25 28 0 1.49074540196958 0.642419098396719 -0.0553060256450104 6.23754240223207e-05 -0.000205793756875398 5.47075594681857e-06
23986 0.2 20 2.5 1.15930157943842 0.34321556130199 -0.0447840535872248 0.0151028330943342 -0.000282792327784447 -0.01004531641981
1644 0.45 9 0 0.604565742575909 0.0899185068067556 -0.0405623324748882 0.00117600371595472 -0.000436215349360115 8.1931366104597e-05
18258 0.45 7 2 0.495139079000502 0.0679800576258281 -0.0388397614370073 -0.0195991449667548 0.00167127778942278 -0.00425064749738607
10068 0.45 9 1 0.604347774214686 0.0899682693408877 -0.0405737533986264 -0.0075486293195059 0.00054943952925738 -0.00243627917101536
15968 2.95 23 1.5 0.719451740503464 0.36077222300904 0.00415686231353268 -0.00609575231071191 -0.00363886029579494 -0.00256857249554258
3705 4.05 26 0 0.735610568537265 0.415968903291537 0.0099059871455476 -0.000114585403935052 -4.68752431655031e-05 2.44644380370926e-05
7138 0.2 20 0.5 1.16060951200661 0.343357331739573 -0.045129392239131 0.00413604790212154 4.39649754327899e-05 -0.00198463692237076
16397 1 27 1.5 1.54492462726498 0.852576785611085 -0.0969640503640852 0.0441987676511472 -0.00393064895702856 -0.00696551002583895
8196 0.45 29 0.5 1.41551459099753 0.714553731940964 -0.0619252642626304 0.00865532249151484 -0.00056392223465811 1.22477539950538e-05
4344 0.9 -4 0.5 -0.106148350895402 0.043519631179446 -0.0311974019182949 -0.00791867431650892 0.000768751518065921 -0.000147985068271102
8097 1.35 28 0.5 1.41429693104993 0.808100786043983 -0.0626013745873358 0.0105449217110386 -0.00173385097559716 -0.00191697243151335
1418 0.85 7 0 0.592576961164205 0.0891124970722905 -0.0580150148040346 0.00094156718114391 -0.000361396462323761 7.30070872509197e-05
19556 1 18 2 1.20295795745427 0.461335199098224 -0.097385131836714 0.022007724859383 -0.00335146834230925 -0.00842751664882902
13822 0.95 5 1.5 0.425884090145847 0.0987586091072764 -0.0542933220618351 -0.0152914151732374 0.00153892389545989 -0.00351301284123579
3278 0.25 23 0 1.30342393646641 0.430795282016184 -0.0489985448305872 0.000127166626043618 -0.000477014958231076 0.000113151781986964
19673 1 19 2 1.24961796492171 0.499686113017393 -0.0984281378367248 0.025715767142785 -0.00364922304872402 -0.00879432517905092
16282 1.1 26 1.5 1.44625709296451 0.778972394725947 -0.0890881459210212 0.0336506158759555 -0.00339354369982744 -0.0071335216357234
12996 0.6 -2 1.5 0.0280908919768839 0.0224597125580029 -0.0303648136951467 -0.020576400153164 0.00123581181798571 -0.00118300372795549
25272 6 30 2.5 0.805435357379148 0.525326236404264 0.0162189731293519 -0.014183522092879 -0.0048695554418937 -0.00410696536282735
33691 5.75 30 3.5 0.812981082607483 0.530935075031979 0.0152637324071655 -0.0180717614965564 -0.00677126665868385 -0.00602692745856438
16609 5.75 28 1.5 0.739829542950071 0.451809198814502 0.0159311437962995 -0.00976798139177625 -0.00307371445979744 -0.00235572190260383
32776 0.95 23 3.5 1.4028330260236 0.631772753577044 -0.0843027392047406 0.0448475362385193 -0.000834822466168313 -0.0102444420063173
